Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation_2.started,cross_2.started,cross_2.stopped,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
watermelon,0,56,56,171,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.0559069000009913,0.056033900000329595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
lion,0,57,57,93,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.056125600000086706,0.0562487000006513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
pencil,0,58,58,115,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05636500000036904,0.05649290000110341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
rollingpin,0,59,59,130,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05658260000018345,0.05669990000023972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
necklace,0,60,60,103,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05677570000079868,0.05689320000055886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
lamp,0,61,61,86,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05701330000010785,0.05713330000071437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
deer,0,62,62,40,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05722779999996419,0.05733859999963897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
screwdriver,0,63,63,136,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.057449199999609846,0.05755929999941145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
harp,0,64,64,73,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.057640799999717274,0.057722499999727006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
skunk,0,65,65,142,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.057797600000412785,0.057870300001013675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
arm,0,66,66,5,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05793620000076771,0.058003399999506655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
skirt,0,67,67,141,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05806549999942945,0.058134599999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
cat,0,68,68,28,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05819530000007944,0.05827250000038475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
windmill,0,69,69,175,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05833320000056119,0.05840069999976549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
sheep,0,70,70,139,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.058463499999561463,0.058533400000669644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
tiger,0,71,71,159,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05860130000110075,0.05867020000005141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
gun,0,72,72,68,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.058736400000270805,0.058840800000325544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
cloud,0,73,73,35,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.0589070999994874,0.0589892999996664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
onion,0,74,74,104,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05906020000111312,0.059150099999897066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
hand,0,75,75,71,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.059227900001133094,0.05934530000013183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
snake,0,76,76,154,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05941960000018298,0.05952369999977236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
trafficlight,0,77,77,162,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05960860000050161,0.059716199999456876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
nail,0,78,78,102,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.059781899999507004,0.05987740000091435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
turtle,0,79,79,165,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.05994060000011814,0.0600458000008075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
wrench,0,80,80,178,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06017179999980726,0.0603372000005038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
fryingpan,0,81,81,59,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06045989999984158,0.06058180000036373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
sun,0,82,82,152,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06067600000096718,0.06079850000060105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
peacock,0,83,83,112,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.060894500000358676,0.06099340000037046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
glasses,0,84,84,62,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06109629999991739,0.06122049999976298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
fox,0,85,85,57,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.061320299999351846,0.06146939999962342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
tennisracket,0,86,86,157,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06161369999972521,0.06175509999957285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
church,0,87,87,32,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.061862200000177836,0.06200619999981427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
stove,0,88,88,149,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.062150100000508246,0.06231079999997746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
thimble,0,89,89,158,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06245459999990999,0.0626869000006991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
dog,0,90,90,42,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06280019999940123,0.06297110000014072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
vase,0,91,91,167,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06309270000019751,0.06323580000025686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
plug,0,92,92,122,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06332990000009886,0.06345189999956347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
heart,0,93,93,75,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06352719999995315,0.0636290000002191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
alligator,0,94,94,2,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06369839999933902,0.06378220000078727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
sandwich,0,95,95,134,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06385039999986475,0.06396690000110539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
flag,0,96,96,55,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06407129999934114,0.06419289999939792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
giraffe,0,97,97,61,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06429750000097556,0.06440400000064983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
belt,0,98,98,15,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.0645409999997355,0.06468350000068313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
potato,0,99,99,124,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06481410000014876,0.06495119999999588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
book,0,100,100,17,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06505830000060087,0.06518619999951625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
lips,0,101,101,94,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06528489999982412,0.06538069999987783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
drum,0,102,102,46,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06546170000001439,0.06562210000083724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
cake,0,103,103,23,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.0657245000002149,0.06582650000018475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
doorknob,0,104,104,44,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06592550000095798,0.06603820000054839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
jacket,0,105,105,79,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06614500000068801,0.06626270000015211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
television,0,106,106,156,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06637319999936153,0.06647870000051626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
knife,0,107,107,84,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.0665662000010343,0.06667620000007446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
lightbulb,0,108,108,91,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06711840000025404,0.06725320000077772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
whistle,0,109,109,174,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06736009999985981,0.06746539999949164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
wheel,0,110,110,173,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06754779999937455,0.06767729999955918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
monkey,0,111,111,98,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06775920000109181,0.06933120000030613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
lettuce,0,112,112,90,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.06955770000058692,0.06974079999963578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
peach,0,113,113,111,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.0698802999995678,0.07004609999967215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
house,0,114,114,78,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.07018779999998515,0.07033039999987523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
hanger,0,115,115,72,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.07050390000040352,0.07066850000046543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
ruler,0,116,116,132,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.07078700000056415,0.07091880000007222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
eye,0,117,117,51,,,,,,,,,,,,,,,,,,,,,0.14134109999940847,,,,0.07102250000025379,0.07115820000035455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2025-01-24_13h21.11.909,NESC3137_N400_exp,2023.2.3,59.96800107422217,2025-01-24 13h30.43.273490 -0400,
